,name,genre,type,episodes,rating,members
7808,Million Doll,Music,TV,11,4.95,8389
7809,Rayca,Sci-Fi,OVA,1,4.95,841
7810,Shuranosuke Zanmaken: Shikamamon no Otoko,Action,Movie,1,4.95,2229
7810,Shuranosuke Zanmaken: Shikamamon no Otoko,Historical,Movie,1,4.95,2229
7810,Shuranosuke Zanmaken: Shikamamon no Otoko,Supernatural,Movie,1,4.95,2229
7810,Shuranosuke Zanmaken: Shikamamon no Otoko,Thriller,Movie,1,4.95,2229
7811,Hana no Hi,Comedy,Movie,1,4.94,217
7811,Hana no Hi,Dementia,Movie,1,4.94,217
7812,KochinPa!,Comedy,TV,12,4.94,529
7813,Norakuro Shoui: Nichiyoubi no Kaijiken,Action,Movie,1,4.94,443
7813,Norakuro Shoui: Nichiyoubi no Kaijiken,Military,Movie,1,4.94,443
7814,Odoroki Ban,Dementia,Movie,1,4.94,148
7815,Zonmi-chan: Halloween☆Special Movie!,Comedy,ONA,1,4.94,276
7815,Zonmi-chan: Halloween☆Special Movie!,Horror,ONA,1,4.94,276
7816,Anygedybudybombom,Music,Music,1,4.93,92
7817,Ketsuekigata-kun! Featuring Yuri &amp; Nasuno,Comedy,Special,1,4.93,1783
7818,Makura no Danshi,Shoujo,TV,12,4.93,19386
7819,Oshiri Kajiri Mushi,Comedy,Music,1,4.93,495
7819,Oshiri Kajiri Mushi,Music,Music,1,4.93,495
7820,Sayokyoku,Comedy,Movie,1,4.93,210
7820,Sayokyoku,Dementia,Movie,1,4.93,210
7821,Ame-iro Cocoa: Rainy Color e Youkoso!,Comedy,TV,12,4.92,5888
7821,Ame-iro Cocoa: Rainy Color e Youkoso!,Slice of Life,TV,12,4.92,5888
7822,Issho ni Training: Training with Hinako,Ecchi,OVA,1,4.92,11989
7822,Issho ni Training: Training with Hinako,Sports,OVA,1,4.92,11989
7823,Kaze no Kokyuu: Animation ni Yoru Oufuku Shokan,Dementia,Movie,1,4.92,132
7825,Seichou Rap,Music,Music,1,4.93,105
7826,Wakaranai Buta,Drama,Movie,1,4.92,333
7827,Anomalies,Psychological,Special,1,4.91,238
7828,a_caFe,Fantasy,Music,1,4.91,343
7828,a_caFe,Music,Music,1,4.91,343
7829,Chameko no Ichinichi,Comedy,Movie,1,4.91,488
7830,Jam,Fantasy,Music,1,4.91,343
7830,Jam,Music,Music,1,4.91,343
7831,Memories: Younenki no Joukei,Dementia,Movie,1,4.91,133
7832,Sign,Music,Music,1,4.91,192
7832,Sign,Sci-Fi,Music,1,4.91,192
7833,Aruite Mikka!,Comedy,Music,1,4.9,101
7833,Aruite Mikka!,Kids,Music,1,4.9,101
7833,Aruite Mikka!,Music,Music,1,4.9,101
7834,Choujikuu Romanesque Samy: Missing 99,Action,OVA,1,4.9,508
7834,Choujikuu Romanesque Samy: Missing 99,Sci-Fi,OVA,1,4.9,508
7835,Lost Utopia,Action,Movie,1,4.9,486
7835,Lost Utopia,Fantasy,Movie,1,4.9,486
7835,Lost Utopia,Music,Movie,1,4.9,486
7835,Lost Utopia,Seinen,Movie,1,4.9,486
7835,Lost Utopia,Supernatural,Movie,1,4.9,486
7836,Natsu no Shisen 1942,Dementia,Movie,1,4.9,167
7837,Battle Spirits: Ryuuko no Ken,Action,OVA,1,4.89,1708
7837,Battle Spirits: Ryuuko no Ken,Comedy,OVA,1,4.89,1708
7837,Battle Spirits: Ryuuko no Ken,Martial Arts,OVA,1,4.89,1708
7837,Battle Spirits: Ryuuko no Ken,Shounen,OVA,1,4.89,1708
7838,Hinomaru Hatanosuke: Bakemonoyashiki no Maki,Supernatural,Movie,1,4.89,593
7839,Kaijuu no Ballad,Comedy,Music,1,4.89,281
7839,Kaijuu no Ballad,Fantasy,Music,1,4.89,281
7839,Kaijuu no Ballad,Music,Music,1,4.89,281
7840,Kakari,Psychological,Movie,1,4.89,122
7841,Rui no Masaiban,Comedy,ONA,1,4.89,251
7843,Canary,Fantasy,OVA,1,4.88,1212
7843,Canary,Music,OVA,1,4.88,1212
7843,Canary,Romance,OVA,1,4.88,1212
7843,Canary,School,OVA,1,4.88,1212
7844,Chou Henshin Cosprayers vs. Ankoku Uchuu Shougun the Movie,Adventure,Movie,1,4.88,1650
7844,Chou Henshin Cosprayers vs. Ankoku Uchuu Shougun the Movie,Comedy,Movie,1,4.88,1650
7844,Chou Henshin Cosprayers vs. Ankoku Uchuu Shougun the Movie,Magic,Movie,1,4.88,1650
7844,Chou Henshin Cosprayers vs. Ankoku Uchuu Shougun the Movie,Sci-Fi,Movie,1,4.88,1650
7845,Great Rabbit,Psychological,Movie,1,4.84,387
7846,Kintarou Taiiku Nikki,Comedy,Movie,1,4.88,174
7847,Peeping Life: YouTuber-kun,Comedy,ONA,4,4.87,245
7848,Urda,Action,ONA,5,4.87,2248
7848,Urda,Historical,ONA,5,4.87,2248
7848,Urda,Military,ONA,5,4.87,2248
7848,Urda,Sci-Fi,ONA,5,4.87,2248
7849,Ushi Atama,Dementia,Movie,1,4.87,120
7850,Chimuchimucheri ChimChimCheree,Kids,Music,1,4.86,331
7850,Chimuchimucheri ChimChimCheree,Music,Music,1,4.86,331
7850,Chimuchimucheri ChimChimCheree,Slice of Life,Music,1,4.86,331
7851,Nazotokine,Game,TV,12,4.86,7284
7852,Satsujinkyou Jidai,Fantasy,Movie,1,4.86,670
7853,Self-Portrait,Comedy,Special,1,4.86,435
7853,Self-Portrait,Demons,Special,1,4.86,435
7854,Tanaami Keiichi no Shouzou,Dementia,Movie,1,4.86,170
7855,Nakanaori,Action,ONA,1,4.85,192
7855,Nakanaori,Samurai,ONA,1,4.85,192
7856,Omocha Bako Series Dai 3 Wa: Ehon 1936-nen,Fantasy,Movie,1,4.85,411
7857,Shinsei Kamattechan,Music,Music,1,4.85,143
7857,Shinsei Kamattechan,Sci-Fi,Music,1,4.85,143
7858,Usagi ga Kowai,Dementia,Movie,1,4.85,610
7858,Usagi ga Kowai,Game,Movie,1,4.85,610
7858,Usagi ga Kowai,Horror,Movie,1,4.85,610
7859,Utsukushii,Music,Music,1,4.85,109
7860,Shousei Shikisai Gensou,Music,Movie,1,4.84,232
7861,Fashion,Comedy,Movie,1,4.83,251
7861,Fashion,Dementia,Movie,1,4.83,251
7862,Fue,Dementia,Movie,1,4.83,141
7863,Henkei Sakuhin Dai 1-ban,Dementia,Movie,1,4.83,117
7864,Zettai Shougeki: Platonic Heart,Action,OVA,5,4.83,10887
7864,Zettai Shougeki: Platonic Heart,Ecchi,OVA,5,4.83,10887
7864,Zettai Shougeki: Platonic Heart,Martial Arts,OVA,5,4.83,10887
7865,Ramen Tenshi Pretty Menma,Comedy,Special,1,4.82,2889
7865,Ramen Tenshi Pretty Menma,Magic,Special,1,4.82,2889
7865,Ramen Tenshi Pretty Menma,Parody,Special,1,4.82,2889
7866,Bara Bara Film,Dementia,Movie,1,4.81,110
7867,Iron Virgin Jun,Action,OVA,1,4.81,890
7867,Iron Virgin Jun,Comedy,OVA,1,4.81,890
7867,Iron Virgin Jun,Fantasy,OVA,1,4.81,890
7867,Iron Virgin Jun,Martial Arts,OVA,1,4.81,890
7867,Iron Virgin Jun,Super Power,OVA,1,4.81,890
7868,44-hiki no Neko,Kids,Music,1,4.8,855
7868,44-hiki no Neko,Music,Music,1,4.8,855
7869,Ame-iro Cocoa,Comedy,TV,12,4.8,14295
7869,Ame-iro Cocoa,Slice of Life,TV,12,4.8,14295
7870,Hinomaru Tarou: Musha Shugyou no Maki,Action,Movie,1,4.8,410
7870,Hinomaru Tarou: Musha Shugyou no Maki,Samurai,Movie,1,4.8,410
7871,Jingle,Fantasy,ONA,1,4.8,214
7872,Petit Manga,Dementia,Movie,1,4.8,103
7873,Sushi Police,Comedy,TV,13,4.8,9096
7873,Sushi Police,Police,TV,13,4.8,9096
7874,Tairiki Tarou no Mucha Shuugyou,Action,Movie,1,4.8,852
7875,Yokoo&#039;s 3 Animation Films,Psychological,OVA,3,4.8,440
7875,Yokoo&#039;s 3 Animation Films,Romance,OVA,3,4.8,440
7877,Isu,Dementia,Movie,1,4.79,259
7878,Mogu Mogu,Music,Music,1,4.79,217
7879,Hinomaru Hatanosuke: Inazuma-gumi Tobatsu no Maki,Action,Movie,1,4.78,432
7879,Hinomaru Hatanosuke: Inazuma-gumi Tobatsu no Maki,Historical,Movie,1,4.78,432
7879,Hinomaru Hatanosuke: Inazuma-gumi Tobatsu no Maki,Samurai,Movie,1,4.78,432
7880,Pinky Street,Comedy,OVA,2,4.78,619
7880,Pinky Street,Slice of Life,OVA,2,4.78,619
7881,Aoi Heya,Fantasy,Music,1,4.77,253
7881,Aoi Heya,Music,Music,1,4.77,253
7882,Konnichiwa Onara Gorou,Comedy,ONA,1,4.76,483
7883,Namakura Gatana,Comedy,Movie,1,4.76,848
7883,Namakura Gatana,Samurai,Movie,1,4.76,848
7884,Vampire Sensou,Super Power,OVA,1,4.76,2002
7884,Vampire Sensou,Supernatural,OVA,1,4.76,2002
7884,Vampire Sensou,Vampire,OVA,1,4.76,2002
7885,Wheels,Comedy,OVA,1,4.76,314
7886,2005-nen Uchuu no Tabi,Dementia,Special,1,4.75,657
7886,2005-nen Uchuu no Tabi,Sci-Fi,Special,1,4.75,657
7886,2005-nen Uchuu no Tabi,Space,Special,1,4.75,657
7887,Kindan no Mokushiroku: Crystal Triangle,Adventure,OVA,1,4.75,878
7887,Kindan no Mokushiroku: Crystal Triangle,Demons,OVA,1,4.75,878
7887,Kindan no Mokushiroku: Crystal Triangle,Military,OVA,1,4.75,878
7887,Kindan no Mokushiroku: Crystal Triangle,Mystery,OVA,1,4.75,878
7888,PistStar,Magic,ONA,1,4.74,266
7889,Shoujouji no Tanuki-bayashi,Kids,Movie,1,4.74,475
7890,Jigoku Youchien,Demons,ONA,12,4.73,1062
7890,Jigoku Youchien,Kids,ONA,12,4.73,1062
7890,Jigoku Youchien,School,ONA,12,4.73,1062
7891,Mado,Comedy,Movie,1,4.73,454
7892,Samero,Dementia,Movie,1,4.73,403
7893,Haru no Uta,Music,Movie,1,4.72,641
7894,Haruwo,Action,OVA,1,4.72,493
7895,Kairaku no Sono,Dementia,Movie,1,4.72,188
7895,Kairaku no Sono,Music,Movie,1,4.72,188
7896,Umi no Momotarou,Samurai,Movie,1,4.72,525
7897,Jinkou no Rakuen,Dementia,Movie,1,4.71,133
7898,JK Meshi!,Comedy,TV,26,4.71,7131
7900,Master Blaster,Dementia,Music,1,4.71,165
7900,Master Blaster,Music,Music,1,4.71,165
7901,Motion Lumine,Dementia,Movie,1,4.71,124
7902,A.F,Action,Special,1,4.7,646
7902,A.F,Mecha,Special,1,4.7,646
7902,A.F,Sci-Fi,Special,1,4.7,646
7903,Fashion no Hajimari,Comedy,ONA,1,4.7,352
7904,Generation of Chaos III: Toki no Fuuin,Action,OVA,2,4.7,573
7904,Generation of Chaos III: Toki no Fuuin,Adventure,OVA,2,4.7,573
7904,Generation of Chaos III: Toki no Fuuin,Fantasy,OVA,2,4.7,573
7904,Generation of Chaos III: Toki no Fuuin,Magic,OVA,2,4.7,573
7905,Kihei Senki Legacies,Fantasy,ONA,1,4.7,676
7905,Kihei Senki Legacies,Mecha,ONA,1,4.7,676
7906,Mac the Movie,Dementia,Movie,1,4.7,127
7907,Mou Hitotsu no Nijiiro Toshi,Dementia,Movie,1,4.7,128
7908,Issunboushi no Shusse,Supernatural,Movie,1,4.69,685
7909,Kodomo no Kaitei no Koto,Psychological,Movie,1,4.69,152
7910,Play Jazz,Dementia,Movie,1,4.69,119
7911,Twinkle Nora Rock Me!,Action,OVA,1,4.69,338
7911,Twinkle Nora Rock Me!,Sci-Fi,OVA,1,4.69,338
7912,Chuunen Punk,Music,Music,1,4.68,308
7913,Ga no Iru Tokoro,Dementia,Movie,1,4.68,343
7914,Bloody Date,Horror,ONA,1,4.66,1891
7915,Doubutsu Sumo Taikai,Action,Movie,1,4.67,585
7916,Eiken: Eikenbu yori Ai wo Komete,Comedy,OVA,2,4.65,15764
7916,Eiken: Eikenbu yori Ai wo Komete,Ecchi,OVA,2,4.65,15764
7916,Eiken: Eikenbu yori Ai wo Komete,Harem,OVA,2,4.65,15764
7916,Eiken: Eikenbu yori Ai wo Komete,School,OVA,2,4.65,15764
7917,Lemon Home Animation Gekijou,Comedy,Special,2,4.65,254
7918,Tonari no Yarou,Comedy,Movie,1,4.65,482
7919,Nezumi no Rusuban,Action,Movie,1,4.64,532
7920,Commercial War,Dementia,Movie,1,4.63,145
7921,Haru no Shikumi,Dementia,Movie,1,4.63,363
7922,Head Spoon,Dementia,Movie,1,4.62,129
7923,Kobe to Watashi,Comedy,ONA,1,4.62,869
7923,Kobe to Watashi,Slice of Life,ONA,1,4.62,869
7925,Osaru no Sankichi: Totsugeki-tai,Military,Movie,1,4.62,489
7926,Under the Dog: Anthea-chan,Action,ONA,1,4.62,2390
7926,Under the Dog: Anthea-chan,Comedy,ONA,1,4.62,2390
7926,Under the Dog: Anthea-chan,Parody,ONA,1,4.62,2390
7927,Wakie Wakie,Music,Music,1,4.62,192
7928,Bouken Dankichi: Hyouryuu no Maki,Adventure,Movie,1,4.6,438
7929,6 Angels,Action,ONA,6,4.59,1890
7929,6 Angels,Sci-Fi,ONA,6,4.59,1890
7930,Maabou no Daikyousou,Comedy,Movie,1,4.59,483
7930,Maabou no Daikyousou,Sports,Movie,1,4.59,483
7931,Baka Baka Baka na Sekai,Comedy,Movie,1,4.58,451
7931,Baka Baka Baka na Sekai,Dementia,Movie,1,4.58,451
7931,Baka Baka Baka na Sekai,Military,Movie,1,4.58,451
7932,Landscape,Dementia,Movie,1,4.58,120
7933,Urashima Tarou (1931),Action,Movie,1,4.58,841
7934,Calligraffiti,Music,Movie,1,4.57,200
7935,Direct Animation,Dementia,Movie,1,4.56,132
7936,Hustle!! Tokitama-kun,Dementia,Special,1,4.56,369
7937,Landmark,Dementia,ONA,1,4.56,109
7938,Arakure Junichi no Namida,Comedy,ONA,1,4.55,169
7939,Nantokashite Alguard,Comedy,ONA,1,4.55,211
7940,Ai,Dementia,Movie,1,4.54,2009
7940,Ai,Psychological,Movie,1,4.54,2009
7940,Ai,Romance,Movie,1,4.54,2009
7941,Bishoujo Yuugi Unit Crane Game Girls,Comedy,TV,13,4.54,4673
7941,Bishoujo Yuugi Unit Crane Game Girls,Game,TV,13,4.54,4673
7941,Bishoujo Yuugi Unit Crane Game Girls,Space,TV,13,4.54,4673
7942,Issho ni Sleeping: Sleeping with Hinako,Ecchi,OVA,1,4.54,10703
7943,Shinsatsushitsu,Dementia,Movie,1,4.54,527
7943,Shinsatsushitsu,Horror,Movie,1,4.54,527
7944,"Yami no Kioku, Yume no Inei",Dementia,Movie,1,4.53,181
7945,Akai Kutsu! Onnanoko!,Dementia,Movie,1,4.52,138
7946,Manga,Comedy,Movie,1,4.52,492
7947,Golden Batman,Action,Movie,1,4.49,347
7947,Golden Batman,Kids,Movie,1,4.49,347
7948,Pussycat,Fantasy,ONA,1,4.49,2043
7948,Pussycat,Horror,ONA,1,4.49,2043
7949,Rebirth Moon Divergence,Action,OVA,1,4.5,350
7949,Rebirth Moon Divergence,Fantasy,OVA,1,4.5,350
7950,Kakugo no Susume,Action,OVA,2,4.49,4269
7950,Kakugo no Susume,Demons,OVA,2,4.49,4269
7950,Kakugo no Susume,Ecchi,OVA,2,4.49,4269
7950,Kakugo no Susume,Horror,OVA,2,4.49,4269
7950,Kakugo no Susume,Mecha,OVA,2,4.49,4269
7950,Kakugo no Susume,Sci-Fi,OVA,2,4.49,4269
7950,Kakugo no Susume,Super Power,OVA,2,4.49,4269
7951,Idol Fight Suchie-Pai 2,Action,OVA,1,4.48,573
7951,Idol Fight Suchie-Pai 2,Ecchi,OVA,1,4.48,573
7952,Kemeko no Love,Comedy,Movie,1,4.48,737
7953,Goldfish Fetish,Dementia,Movie,1,4.46,200
7954,Kangaeru Renshuu,Kids,Movie,1,4.46,213
7955,Why Re-Mix 2002,Dementia,Movie,1,4.46,124
7956,Yoru no Okite,Dementia,Movie,1,4.46,711
7957,Agitated Screams of Maggots,Dementia,Music,1,4.45,2921
7957,Agitated Screams of Maggots,Horror,Music,1,4.45,2921
7957,Agitated Screams of Maggots,Music,Music,1,4.45,2921
7958,Kaitei no Boukun,Adventure,Movie,1,4.45,474
7959,Natsu no Gero wa Fuyu no Sakana,Dementia,Music,1,4.45,147
7959,Natsu no Gero wa Fuyu no Sakana,Music,Music,1,4.45,147
7960,Oh Yoko!,Dementia,Music,1,4.44,337
7960,Oh Yoko!,Music,Music,1,4.44,337
7960,Oh Yoko!,Romance,Music,1,4.44,337
7961,Hanoka Recap,Sci-Fi,Special,1,4.43,471
7962,Mahou no Hiroba,Music,Music,1,4.43,182
7963,Osaru no Kantai,Military,Movie,1,4.42,530
7963,Osaru no Kantai,Music,Movie,1,4.42,530
7964,Ragnastrike Angels,Action,TV,12,4.42,7365
7965,Cafe de Oni,Music,Music,1,4.4,381
7966,Dankichi-jima no Olympic Taikai,Action,Movie,1,4.4,634
7966,Dankichi-jima no Olympic Taikai,Sports,Movie,1,4.4,634
7967,The Bathroom,Comedy,Movie,1,4.4,671
7967,The Bathroom,Dementia,Movie,1,4.4,671
7968,Why,Dementia,Movie,1,4.4,139
7969,3D Onara Gorou ga Dance Dance Dance!!,Comedy,Music,1,4.39,624
7969,3D Onara Gorou ga Dance Dance Dance!!,Music,Music,1,4.39,624
7970,Osaru no Sankichi: Boukuusen,Military,Movie,1,4.39,525
7971,Aya Hito Shiki to Iu na no Ishi Hata,Dementia,ONA,1,4.38,177
7972,Nice to See You,Dementia,Movie,1,4.38,122
7973,Okaasan ni Naisho,Comedy,ONA,1,4.38,308
7973,Okaasan ni Naisho,Ecchi,ONA,1,4.38,308
7974,Spectral Force,Demons,OVA,2,4.36,1010
7974,Spectral Force,Fantasy,OVA,2,4.36,1010
7975,Taa-chan no Kaitei Ryokou,Adventure,Movie,1,4.35,468
7976,Roots Search: Shokushin Buttai X,Horror,OVA,1,4.34,1328
7976,Roots Search: Shokushin Buttai X,Sci-Fi,OVA,1,4.34,1328
7977,Adventures in Beauty Wonderland,Dementia,Movie,1,4.32,698
7978,Ankoku Shinwa,Demons,OVA,2,4.31,1255
7978,Ankoku Shinwa,Fantasy,OVA,2,4.31,1255
7978,Ankoku Shinwa,Horror,OVA,2,4.31,1255
7978,Ankoku Shinwa,Mystery,OVA,2,4.31,1255
7978,Ankoku Shinwa,Psychological,OVA,2,4.31,1255
7978,Ankoku Shinwa,Supernatural,OVA,2,4.31,1255
7979,Watashi no Kao,Dementia,Movie,1,4.31,457
7979,Watashi no Kao,Horror,Movie,1,4.31,457
7980,Walking Man,Dementia,Movie,1,4.3,211
7981,Dekobou no Jidousha Ryokou,Adventure,Movie,1,4.28,575
7981,Dekobou no Jidousha Ryokou,Cars,Movie,1,4.28,575
7983,Generation of Chaos Next: Chikai no Pendant,Action,OVA,1,4.27,615
7983,Generation of Chaos Next: Chikai no Pendant,Adventure,OVA,1,4.27,615
7983,Generation of Chaos Next: Chikai no Pendant,Fantasy,OVA,1,4.27,615
7983,Generation of Chaos Next: Chikai no Pendant,Military,OVA,1,4.27,615
7983,Generation of Chaos Next: Chikai no Pendant,Romance,OVA,1,4.27,615
7984,Hanoka,Sci-Fi,TV,12,4.27,1686
7985,Ohi-sama to Kaeru,Comedy,Movie,1,4.27,359
7986,Bloody Night,Horror,ONA,1,4.26,1292
7986,Bloody Night,Psychological,ONA,1,4.26,1292
7986,Bloody Night,Supernatural,ONA,1,4.26,1292
7986,Bloody Night,Thriller,ONA,1,4.26,1292
7987,Maid of the Dead,Comedy,ONA,1,4.26,1595
7987,Maid of the Dead,Horror,ONA,1,4.26,1595
7988,Gakuentoshi Varanoir Joukan,Action,OVA,2,4.25,769
7988,Gakuentoshi Varanoir Joukan,Magic,OVA,2,4.25,769
7989,Yukidoke,Dementia,Movie,1,4.25,945
7989,Yukidoke,Horror,Movie,1,4.25,945
7990,Dog Soldier,Action,OVA,1,4.24,827
7990,Dog Soldier,Military,OVA,1,4.24,827
7990,Dog Soldier,Seinen,OVA,1,4.24,827
7991,Yami no Teio: Kyuuketsuki Dracula,Vampire,Special,1,4.24,1070
7992,Armageddon,Action,Movie,1,4.23,810
7992,Armageddon,Adventure,Movie,1,4.23,810
7992,Armageddon,Sci-Fi,Movie,1,4.23,810
7993,◯,Dementia,ONA,1,4.22,448
7993,◯,Music,ONA,1,4.22,448
7994,Gondora,Dementia,Movie,1,4.21,707
7995,Henshin Gattai! 5 tsu no Atsuki Tamashii,Music,Music,1,4.19,269
7995,Henshin Gattai! 5 tsu no Atsuki Tamashii,Super Power,Music,1,4.19,269
7996,Embah,Dementia,ONA,1,4.17,222
7997,Yasashii Kinyoubi,Dementia,Movie,1,4.17,358
7998,Heya,Comedy,Movie,1,4.16,804
7998,Heya,Dementia,Movie,1,4.16,804
7999,4.Eyes,Dementia,Movie,1,4.15,195
8000,Memory of Red,Dementia,Movie,1,4.15,331
8001,Ninjutsu Hinotama Kozou: Edo no Maki,Action,Movie,1,4.15,474
8002,Requiem (ONA),Dementia,ONA,1,4.11,334
8003,Good-by Marilyn,Dementia,Movie,1,4.08,279
8003,Good-by Marilyn,Music,Movie,1,4.08,279
8004,Dark Cat,Action,OVA,1,4.04,1492
8004,Dark Cat,Demons,OVA,1,4.04,1492
8004,Dark Cat,Horror,OVA,1,4.04,1492
8004,Dark Cat,Super Power,OVA,1,4.04,1492
8004,Dark Cat,Supernatural,OVA,1,4.04,1492
8005,Tama Gura Abayo: Moki Yumokyu Superdeluxe,Dementia,Music,1,4.03,202
8005,Tama Gura Abayo: Moki Yumokyu Superdeluxe,Music,Music,1,4.03,202
8006,MILPOM★ Pilot,Comedy,Special,1,4.02,442
8006,MILPOM★ Pilot,Shoujo,Special,1,4.02,442
8007,001,Comedy,ONA,1,4.0,916
8008,Madonna (Movie),Dementia,Movie,1,4.0,248
8009,Byston Well Monogatari: Garzey no Tsubasa,Fantasy,OVA,3,3.99,5822
8010,Shunga,Dementia,Movie,1,3.99,242
8011,Dreams,Dementia,Movie,1,3.98,381
8012,Generation of Chaos,Action,OVA,1,3.98,1010
8012,Generation of Chaos,Adventure,OVA,1,3.98,1010
8012,Generation of Chaos,Demons,OVA,1,3.98,1010
8012,Generation of Chaos,Fantasy,OVA,1,3.98,1010
8012,Generation of Chaos,Magic,OVA,1,3.98,1010
8013,Tenshi no Drop,Comedy,Special,1,3.96,6308
8013,Tenshi no Drop,Ecchi,Special,1,3.96,6308
8013,Tenshi no Drop,Shoujo Ai,Special,1,3.96,6308
8013,Tenshi no Drop,Shounen,Special,1,3.96,6308
8014,Mahou Shoujo? Naria☆Girls,Magic,TV,12,3.91,3414
8015,Red Colored Bridge,Psychological,Movie,1,3.9,450
8016,Wonder Momo,Action,ONA,5,3.9,3218
8016,Wonder Momo,Game,ONA,5,3.9,3218
8016,Wonder Momo,Martial Arts,ONA,5,3.9,3218
8016,Wonder Momo,School,ONA,5,3.9,3218
8017,Petting a Dog,Slice of Life,ONA,1,3.88,375
8018,Yume 10 Yoru,Dementia,Movie,1,3.88,317
8019,Uju Heukgisa,Action,Movie,1,3.87,224
8019,Uju Heukgisa,Sci-Fi,Movie,1,3.87,224
8019,Uju Heukgisa,Space,Movie,1,3.87,224
8020,Shigeru,Comedy,ONA,1,3.86,411
8020,Shigeru,Dementia,ONA,1,3.86,411
8021,C.L.A.Y.,Horror,ONA,1,3.84,1104
8022,Aos,Dementia,Movie,1,3.83,1080
8022,Aos,Fantasy,Movie,1,3.83,1080
8023,Kanojo no Dokushinshatachi ni Yotte Hadaka ni Sareta Seifuku no Shojo Kenkyuu,Dementia,Movie,1,3.83,326
8023,Kanojo no Dokushinshatachi ni Yotte Hadaka ni Sareta Seifuku no Shojo Kenkyuu,Music,Movie,1,3.83,326
8024,Pupa,Fantasy,TV,12,3.82,83652
8024,Pupa,Horror,TV,12,3.82,83652
8024,Pupa,Psychological,TV,12,3.82,83652
8025,Crayon Angel,Dementia,Movie,1,3.8,322
8026,Koumon-teki Juuku Ketsujiru Juke,Comedy,Music,1,3.78,310
8026,Koumon-teki Juuku Ketsujiru Juke,Dementia,Music,1,3.78,310
8026,Koumon-teki Juuku Ketsujiru Juke,Music,Music,1,3.78,310
8027,The Embryo Develops into a Fetus,Dementia,ONA,1,3.76,727
8028,The Wash Bird of the Wash Island,Comedy,ONA,1,3.75,312
8028,The Wash Bird of the Wash Island,Fantasy,ONA,1,3.75,312
8029,Dead Girl Trailer,Horror,ONA,1,3.74,910
8029,Dead Girl Trailer,Parody,ONA,1,3.74,910
8029,Dead Girl Trailer,Supernatural,ONA,1,3.74,910
8029,Dead Girl Trailer,Thriller,ONA,1,3.74,910
8030,Born by Myself,Psychological,ONA,1,3.73,935
8031,Pinky,Comedy,ONA,1,3.71,1254
8031,Pinky,Horror,ONA,1,3.71,1254
8032,Micro Teukgongdae Diatron 5,Action,Movie,1,3.7,398
8032,Micro Teukgongdae Diatron 5,Mecha,Movie,1,3.7,398
8032,Micro Teukgongdae Diatron 5,Sci-Fi,Movie,1,3.7,398
8032,Micro Teukgongdae Diatron 5,Space,Movie,1,3.7,398
8033,G-senjou no Higeki,Comedy,Movie,1,3.68,562
8033,G-senjou no Higeki,Dementia,Movie,1,3.68,562
8034,CCW: Crazy Clay Wrestling,Sports,ONA,1,3.68,1030
8035,Within the Bloody Woods,Horror,ONA,2,3.65,1099
8036,Pop,Comedy,Movie,1,3.63,508
8037,Vampire Holmes,Comedy,TV,12,3.63,10403
8037,Vampire Holmes,Mystery,TV,12,3.63,10403
8037,Vampire Holmes,Supernatural,TV,12,3.63,10403
8037,Vampire Holmes,Vampire,TV,12,3.63,10403
8038,No Littering,Comedy,ONA,1,3.62,2018
8038,No Littering,Horror,ONA,1,3.62,2018
8039,Ai (ONA),Romance,ONA,1,3.6,332
8040,Mochibei,Dementia,Movie,1,3.58,549
8041,Scrap Diary,Dementia,Movie,1,3.59,470
8042,Super Kid,Action,Movie,1,3.56,341
8042,Super Kid,Adventure,Movie,1,3.56,341
8042,Super Kid,Sci-Fi,Movie,1,3.56,341
8043,Panzer Dragoon,Adventure,OVA,1,3.47,1047
8043,Panzer Dragoon,Fantasy,OVA,1,3.47,1047
8044,Nendo no Tatakai 2,Comedy,ONA,1,3.46,1042
8044,Nendo no Tatakai 2,Fantasy,ONA,1,3.46,1042
8045,Good-by Elvis and USA,Dementia,Movie,1,3.41,367
8045,Good-by Elvis and USA,Music,Movie,1,3.41,367
8046,Nendo no Tatakai,Comedy,ONA,1,3.36,1174
8046,Nendo no Tatakai,Fantasy,ONA,1,3.36,1174
8047,Love Bites,Horror,ONA,1,3.33,537
8048,Fetish Doll,Dementia,Movie,1,3.32,654
8049,Soujuu Senshi Psychic Wars,Action,OVA,1,3.32,1556
8049,Soujuu Senshi Psychic Wars,Demons,OVA,1,3.32,1556
8049,Soujuu Senshi Psychic Wars,Seinen,OVA,1,3.32,1556
8049,Soujuu Senshi Psychic Wars,Super Power,OVA,1,3.32,1556
8050,Aki no Puzzle,Dementia,Movie,1,3.27,463
8051,Abunai Sisters: Koko &amp; Mika,Action,OVA,10,2.95,1461
8051,Abunai Sisters: Koko &amp; Mika,Comedy,OVA,10,2.95,1461
8051,Abunai Sisters: Koko &amp; Mika,Ecchi,OVA,10,2.95,1461
8052,Shitcom,Comedy,ONA,1,2.93,8126
8052,Shitcom,Romance,ONA,1,2.93,8126
8053,Ningen Doubutsuen,Dementia,Movie,1,2.78,1893
8054,Kokuhaku,Horror,ONA,1,2.67,816
8055,Nami,Dementia,Movie,1,2.67,1817
8056,Hametsu no Mars,Horror,OVA,1,2.37,27557
8056,Hametsu no Mars,Sci-Fi,OVA,1,2.37,27557
